Cluster,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,Trp-Dbl,n_players
1,-0.1975102735775793,-0.4586366361962485,-0.7938034689917185,-0.841822821502417,0.15894483914827456,0.011895661917065172,-0.29091545120302187,-0.17342232420867917,0.8695029301633616,0.529704969796261,0.6717745778094965,-0.6185013061165247,-0.28656133537881806,1.0531464616064021,-0.3207881640106195,0.7548983541317801,-0.2432427469332939,26
2,0.059036909455624856,0.18157632725260323,0.6214396657239998,0.5971371672631697,-0.21826901417483466,-0.18810913094593493,0.0453371183962992,-0.012924112352928388,-0.38395602902893633,-0.3180466106904447,-0.36457233114243115,0.078516566776662,0.05627461903374402,-0.3762510843440692,0.12978102223010213,3.7496945822759753e-4,-0.2432427469332939,38
3,0.8453837218928,0.4955289722787629,-0.9048502581152118,-0.8568516428835137,1.3410672681222326,1.2137027257473143,1.1277253518622128,1.2742849009777202,2.2665119698728504,1.941506536420852,2.1738391731390556,0.4512715363730885,0.45973041970408646,1.670719849116904,0.8351214447845625,1.3172937741500372,-0.2432427469332939,11
4,-0.8479675356422051,-0.8364070224412443,-0.29610290462085037,-0.35308607164601485,-0.7738074696575351,-0.8019617562098034,-0.6551902143126755,-0.6763998442386109,-0.4432714068906007,-0.6334210292175447,-0.6101584017732699,-0.5255027396405146,-0.4417058078335334,-0.4712468937705714,-0.6495540854191917,-0.2239125106847123,-0.2432427469332939,55
6,0.7943477890960388,0.7497488724160355,-0.3676917616296862,-0.2773236952924205,1.0354075699344583,1.1308060327083929,0.8540870422520304,0.9249872630970444,0.13113242883752438,0.2722793510614505,0.241657571729952,0.5997903722359077,0.484756161965413,-0.24719915499682546,0.6245616603218864,0.4865339005641524,-0.2432427469332939,19
7,1.6870156753916177,1.730218940147834,1.0372166184687388,1.0343959752925478,1.3410433348413329,1.4444126685537082,2.0867352837151936,1.9480024293627132,-0.4828838105181805,0.3854413119564012,0.11859943182907565,1.334462798493221,0.6976424559006584,-0.08596385426974304,1.4701511144099608,0.3287586892858592,-0.2432427469332939,17
